艺福堂	36427915.04459998	0.00165	679	0.00053	35601318.31199997	0.97731	601	0.88513	826596.7325999999	0.02269	78	0.11487
NESPRESSO/奈斯派索	36355771.9294	0.00165	100	8e-05	36355771.9294	1.0	100	1.0	0	0.0	0	0
LIUM/溜溜梅	36253406.15729997	0.00164	508	0.0004	35886517.06429997	0.98988	470	0.9252	366889.093	0.01012	38	0.0748
吉香居	36088514.094199985	0.00164	2390	0.00187	35955170.307099976	0.99631	2287	0.9569	133343.78710000005	0.00369	103	0.0431
岭南新宝堂	36036170.574	0.00163	166	0.00013	35368613.1194	0.98148	158	0.95181	667557.4546	0.01852	8	0.04819
Arla/爱氏晨曦	35807781.93380001	0.00162	238	0.00019	35568203.63170001	0.99331	215	0.90336	239578.3021	0.00669	23	0.09664
好人家	35730105.95629999	0.00162	1601	0.00125	35394480.33529999	0.99061	1586	0.99063	335625.62100000004	0.00939	15	0.00937
泓一	35179562.71000002	0.0016	585	0.00046	35142699.42700003	0.99895	571	0.97607	36863.283	0.00105	14	0.02393
Olivoila/欧丽薇兰	34865016.19179998	0.00158	471	0.00037	34864968.22509999	1.0	464	0.98514	47.9667	0.0	7	0.01486
XIANG PIAOA/香飘飘	34362411.53590001	0.00156	836	0.00065	33420839.088899996	0.9726	810	0.9689	941572.447	0.0274	26	0.0311
舌里	34307656.82180001	0.00156	215	0.00017	34306382.3318	0.99996	210	0.97674	1274.49	4e-05	5	0.02326
藤桥牌	33641740.6359	0.00153	136	0.00011	33610879.423499994	0.99908	123	0.90441	30861.212399999997	0.00092	13	0.09559
LEASUN FOOD/林家铺子	33444018.062700007	0.00152	599	0.00047	33203942.010600016	0.99282	559	0.93322	240076.05209999994	0.00718	40	0.06678
Smeal（食品）	33219317.314099994	0.00151	79	6e-05	32726076.539099995	0.98515	74	0.93671	493240.775	0.01485	5	0.06329
豪士	32938045.9387	0.00149	419	0.00033	32925637.9387	0.99962	416	0.99284	12408.0	0.00038	3	0.00716
LEE KUM KEE/李锦记	31897078.7263	0.00145	2516	0.00197	30732636.966000017	0.96349	2411	0.95827	1164441.7603	0.03651	105	0.04173
老街口	31185771.007899992	0.00141	1450	0.00114	29688823.686399996	0.952	1411	0.9731	1496947.3214999998	0.048	39	0.0269
pp/盼盼	31021052.505800035	0.00141	2734	0.00214	30847345.732800037	0.9944	2660	0.97293	173706.77299999996	0.0056	74	0.02707
晒白金（AGED WHITE/TEA GOLD）	30910251.7977	0.0014	78	6e-05	30906200.0824	0.99987	76	0.97436	4051.7153000000003	0.00013	2	0.02564
无穷	29989683.6257	0.00136	428	0.00034	29103908.399700005	0.97046	397	0.92757	885775.226	0.02954	31	0.07243
SEAMILD/西麦	29769536.241099983	0.00135	1627	0.00127	29550872.88409999	0.99265	1613	0.9914	218663.357	0.00735	14	0.0086
八马	29275694.8204	0.00133	730	0.00057	29142856.8327	0.99546	710	0.9726	132837.9877	0.00454	20	0.0274
OLDTOWN WHITE/旧街场	29234381.232699998	0.00133	731	0.00057	29135856.057699997	0.99663	714	0.97674	98525.175	0.00337	17	0.02326
好巴食	28945336.30100001	0.00131	445	0.00035	28921399.94780001	0.99917	409	0.9191	23936.3532	0.00083	36	0.0809
亦淘	28673767.114600003	0.0013	23	2e-05	28673767.114600003	1.0	23	1.0	0	0.0	0	0
ORION/好丽友	28380299.62900003	0.00129	1664	0.0013	24586746.072000023	0.86633	1553	0.93329	3793553.556999999	0.13367	111	0.06671
好吃点	27787802.917900007	0.00126	807	0.00063	27680877.999900006	0.99615	766	0.94919	106924.91800000002	0.00385	41	0.05081
雷允上	27745928.408399995	0.00126	48	4e-05	27477364.2079	0.99032	37	0.77083	268564.2005	0.00968	11	0.22917
融和（食品）	27677527.555299997	0.00126	58	5e-05	27668722.9885	0.99968	54	0.93103	8804.5668	0.00032	4	0.06897
海狸先生	27481820.82099999	0.00125	276	0.00022	26035351.92279999	0.94737	261	0.94565	1446468.8982000002	0.05263	15	0.05435
KAM YUEN/甘源	27228898.91240004	0.00123	1529	0.0012	26919111.55970004	0.98862	1447	0.94637	309787.35269999993	0.01138	82	0.05363
新麦潮	26773362.805800002	0.00121	31	2e-05	26772313.4058	0.99996	30	0.96774	1049.4	4e-05	1	0.03226
江中食疗	26682737.413199995	0.00121	595	0.00047	23163281.650199994	0.8681	509	0.85546	3519455.763	0.1319	86	0.14454
Yon Ho/永和豆浆	26279068.267299976	0.00119	609	0.00048	26274486.067299977	0.99983	603	0.99015	4582.2	0.00017	6	0.00985
乌江	26237644.694999985	0.00119	1552	0.00122	26181169.173699982	0.99785	1528	0.98454	56475.52130000001	0.00215	24	0.01546
呆小帝	26228693.8	0.00119	33	3e-05	4523307.960000001	0.17246	15	0.45455	21705385.84	0.82754	18	0.54545
XIAO GUAN TEA/小罐茶	25870495.835599992	0.00117	274	0.00021	22204549.316599995	0.8583	229	0.83577	3665946.519	0.1417	45	0.16423
固本堂	25227821.3441	0.00114	272	0.00021	24941470.6931	0.98865	259	0.95221	286350.651	0.01135	13	0.04779
g 7 coffee	25160551.795400012	0.00114	643	0.0005	24971776.15600001	0.9925	637	0.99067	188775.63940000001	0.0075	6	0.00933
莫小仙	25067116.783400014	0.00114	653	0.00051	25009562.872600015	0.9977	630	0.96478	57553.91080000001	0.0023	23	0.03522
