数码3C	10956667	sanc	12459196.07650000
数码3C	10481988	Jumper	12455084.18840000
数码3C	10786301	倍量	12449715.29876667
数码3C	11018506	阿尔法蛋	12412666.79076667
数码3C	10508280	NETEASE/网易	12387926.05260000
数码3C	10665974	Xprinter/芯烨	12330560.47696667
数码3C	10296538	高漫	12217616.67070000
数码3C	10113728	优者	12113550.72320000
数码3C	10653400	Coolpad/酷派	12086824.29163333
数码3C	10285618	Ticwatch	12024390.27026667
数码3C	10647262	千幻魔镜	12015309.68293333
数码3C	10774034	Biaze	11983283.39890000
数码3C	11008580	欢乐投	11948064.25470000
数码3C	10952924	AORUS	11924307.22946667
数码3C	10218653	Leica/徕卡	11920944.50893333
数码3C	10988367	EZVALO/几光	11889654.91460000
数码3C	10229151	互信	11873987.59323333
数码3C	10982039	域云	11870562.32376667
数码3C	10284230	COMIC HORSE/连环马	11869263.94300000
数码3C	12659765	Pairod/柏若	11819699.71800000
数码3C	10485201	欧信	11795816.96420000
数码3C	10666281	1MORE/万魔	11763904.79096667
数码3C	12655407	宁美（NINGMEI）	11739847.43990000
数码3C	10798886	Bizoe/佰卓	11728831.77346667
数码3C	12653583	虾选	11695474.65176667
数码3C	10325435	双飞燕	11666526.04310000
数码3C	10119220	Changhong/长虹	11644780.11966667
数码3C	10292034	Daysky	11600934.88440000
数码3C	10636727	硕图	11497082.98040000
数码3C	10478129	GAINWARD/耕升	11486001.80256667
数码3C	10767030	Linksys	11473875.15843333
数码3C	10286524	Chinjoo/青竹画材	11412690.47403333
数码3C	10073924	Flagship/旗舰	11406329.52670000
数码3C	10570478	普利邦	11365050.86710000
数码3C	10936677	Apple/苹果	11357490.85060000
数码3C	10028600	FIIL	11350175.06300000
数码3C	10877476	寒米	11298020.50733333
数码3C	10705466	LOFREE/洛斐	11242134.41176667
数码3C	10078703	AIDU/爱度	11128133.61176667
数码3C	10912938	Jabra/捷波朗	11086584.11700000
数码3C	10426646	古讴卡	11079144.01500000
数码3C	12654677	IQS/质胜伟业	11066454.79166667
数码3C	10406304	Bimbosan/宾博	10974001.90510000
数码3C	10342616	泰克森	10964729.50640000
数码3C	10328820	钉钉	10939056.30176667
数码3C	10943011	昂福镭仕/afresh	10883193.52943333
数码3C	10629780	Netgear/网件	10867035.81830000
数码3C	10629729	艾谱	10805619.65613333
数码3C	10796448	ZTE/中兴	10789089.75670000
数码3C	10633031	Pixel/品色	10755164.86616667
数码3C	10660041	Antec	10740315.28313333
数码3C	10635693	FlyDiGi/飞智	10729894.82466667
数码3C	10049796	希比希	10618990.30936667
数码3C	11027117	网易云音乐	10597295.02546667
数码3C	10632066	鼎业	10513183.96440000
数码3C	10219513	Haier/海尔	10446107.36656667
数码3C	12656508	恩吉尔	10441552.22830000
数码3C	10949878	Karen burton/卡伦顿	10434699.90356667
数码3C	10939303	zkteco/中控智慧	10399371.31786667
数码3C	10221356	Super Flower	10397582.92020000
数码3C	10930241	Sogou/搜狗	10339651.30470000
数码3C	10838102	3M	10307629.95210000
数码3C	10951991	触领者	10228483.51793333
数码3C	10985388	世纪之星	10214486.32043333
数码3C	10226673	Asgard/阿斯加特	10214435.47613333
数码3C	10065635	卡波昂	10175541.81966667
数码3C	10293422	Msvii/摩斯维	10156028.08720000
数码3C	10549402	XFX/讯景	10137730.32006667
数码3C	10047494	Lexar/雷克沙	10089718.63606667
数码3C	10552439	贝阳	10075912.31333333
数码3C	10408857	狄派	10068220.01903333
数码3C	10296924	ZOL/领道者	10058473.29873333
数码3C	10972503	关爱心	10044709.42223333
数码3C	10757313	清华同方	10024291.62616667
数码3C	10046792	DXPOWER/电小二	10005805.26550000
数码3C	10946841	楠思	9991920.43473333
数码3C	10071627	HTC VIVE	9942470.35563333
数码3C	10325428	AKG/爱科技	9935647.01823333
数码3C	10094159	ONTAI/昂台	9931478.62293333
数码3C	10196289	SUPVAN/硕方	9879027.37410000
数码3C	10901979	小寻	9862591.40130000
数码3C	10510108	VILTROX	9834316.37946667
数码3C	10510886	moby	9831017.69043333
数码3C	10913954	THRUSTMASTER/图马思特	9760042.30566667
数码3C	10656921	米娅	9734615.17826667
数码3C	10806721	chanyi/创易	9669944.19703333
数码3C	10390378	正彩	9637681.78410000
数码3C	10869961	ONNAIS/欧奈斯	9611669.25073333
数码3C	10553010	贝贝佳	9580709.59246667
数码3C	10372475	spiderholster	9535129.34083333
数码3C	10416066	FEIYUTECH	9526145.20763333
数码3C	10535942	Pony	9509651.25373333
数码3C	10943731	恒达文博	9497191.15203333
数码3C	10118000	B．O．W	9495777.50820000
数码3C	10037685	DATALAND/迪兰恒进	9492751.11413333
数码3C	10858456	酷电星	9474846.53836667
数码3C	11004919	魔力树	9446185.71670000
数码3C	10807505	Picun/品存	9380973.16320000
数码3C	10933389	创星	9307923.97200000
数码3C	10630653	幽炫	9304791.13783333
数码3C	10709656	好牧人	9280518.08703333
数码3C	10938289	stiger/斯泰克	9273737.66353333
数码3C	10839215	MERCURY/水星家纺	9263080.76636667
数码3C	11027112	六年1班	9246710.19896667
数码3C	11003031	Bole/声佰乐	9216231.56416667
数码3C	10336519	奈我何	9210454.02396667
数码3C	10641521	天色	9201112.97703333
数码3C	10720556	befon/倍方	9188627.29780000
数码3C	10397806	Netac/朗科	9187123.30300000
